,REGIONID,PRODUCT,YEARWEEK,QTY
0,A00,PRODUCT34,201401,661.0
1,A00,PRODUCT58,201401,0.0
2,A00,PRODUCT59,201401,9988.0
3,A01,PRODUCT1,201401,14115.0
4,A01,PRODUCT12,201401,139564.0
5,A01,PRODUCT14,201401,9844.0
6,A01,PRODUCT15,201401,5684.0
7,A01,PRODUCT16,201401,1316.0
8,A01,PRODUCT19,201401,1519.0
9,A01,PRODUCT2,201401,225.0
10,A01,PRODUCT20,201401,41.0
11,A01,PRODUCT33,201401,7043.0
12,A01,PRODUCT34,201401,14836.0
13,A01,PRODUCT4,201401,18722.0
14,A01,PRODUCT47,201401,5650.0
15,A01,PRODUCT56,201401,5000.0
16,A01,PRODUCT57,201401,9660.0
17,A01,PRODUCT58,201401,0.0
18,A01,PRODUCT59,201401,253391.0
19,A01,PRODUCT6,201401,0.0
20,A01,PRODUCT60,201401,13.0
21,A01,PRODUCT62,201401,5987.0
22,A01,PRODUCT63,201401,47708.0
23,A01,PRODUCT7,201401,1153.0
24,A01,PRODUCT75,201401,15798.0
25,A01,PRODUCT8,201401,164.0
26,A02,PRODUCT1,201401,321.0
27,A02,PRODUCT12,201401,9487.0
28,A02,PRODUCT14,201401,2272.0
29,A02,PRODUCT16,201401,0.0
30,A02,PRODUCT2,201401,6198.0
31,A02,PRODUCT33,201401,2089.0
32,A02,PRODUCT34,201401,1104.0
33,A02,PRODUCT4,201401,2792.0
34,A02,PRODUCT47,201401,1844.0
35,A02,PRODUCT56,201401,93.0
36,A02,PRODUCT57,201401,70.0
37,A02,PRODUCT58,201401,294.0
38,A02,PRODUCT59,201401,32183.0
39,A02,PRODUCT6,201401,0.0
40,A02,PRODUCT60,201401,62.0
41,A02,PRODUCT62,201401,505.0
42,A02,PRODUCT63,201401,2309.0
43,A03,PRODUCT1,201401,325.0
44,A03,PRODUCT12,201401,11114.0
45,A03,PRODUCT14,201401,76.0
46,A03,PRODUCT15,201401,2996.0
47,A03,PRODUCT16,201401,4372.0
48,A03,PRODUCT2,201401,1412.0
49,A03,PRODUCT33,201401,651.0
50,A03,PRODUCT34,201401,598.0
51,A03,PRODUCT4,201401,1755.0
52,A03,PRODUCT47,201401,168.0
53,A03,PRODUCT56,201401,152.0
54,A03,PRODUCT57,201401,1473.0
55,A03,PRODUCT58,201401,277.0
56,A03,PRODUCT59,201401,29695.0
57,A03,PRODUCT6,201401,10.0
58,A03,PRODUCT62,201401,1437.0
59,A03,PRODUCT63,201401,3435.0
60,A04,PRODUCT1,201401,2178.0
61,A04,PRODUCT12,201401,15193.0
62,A04,PRODUCT14,201401,42.0
63,A04,PRODUCT15,201401,188.0
64,A04,PRODUCT16,201401,18.0
65,A04,PRODUCT17,201401,67.0
66,A04,PRODUCT33,201401,1062.0
67,A04,PRODUCT34,201401,6246.0
68,A04,PRODUCT4,201401,2642.0
69,A04,PRODUCT40,201401,252.0
70,A04,PRODUCT47,201401,6.0
71,A04,PRODUCT56,201401,65.0
72,A04,PRODUCT57,201401,1884.0
73,A04,PRODUCT58,201401,0.0
74,A04,PRODUCT59,201401,38905.0
75,A04,PRODUCT60,201401,5.0
76,A04,PRODUCT62,201401,561.0
77,A04,PRODUCT63,201401,839.0
78,A05,PRODUCT1,201401,80.0
79,A05,PRODUCT12,201401,2188.0
80,A05,PRODUCT14,201401,28.0
81,A05,PRODUCT15,201401,1006.0
82,A05,PRODUCT16,201401,338.0
83,A05,PRODUCT17,201401,16.0
84,A05,PRODUCT2,201401,0.0
85,A05,PRODUCT33,201401,569.0
86,A05,PRODUCT34,201401,234.0
87,A05,PRODUCT4,201401,1811.0
88,A05,PRODUCT40,201401,209.0
89,A05,PRODUCT47,201401,72.0
90,A05,PRODUCT56,201401,1137.0
91,A05,PRODUCT57,201401,156.0
92,A05,PRODUCT58,201401,0.0
93,A05,PRODUCT59,201401,18867.0
94,A05,PRODUCT60,201401,1065.0
95,A05,PRODUCT62,201401,3457.0
96,A05,PRODUCT63,201401,536.0
97,A06,PRODUCT12,201401,2009.0
98,A06,PRODUCT33,201401,86.0
99,A06,PRODUCT34,201401,2343.0
100,A06,PRODUCT56,201401,10.0
101,A06,PRODUCT57,201401,130.0
102,A06,PRODUCT58,201401,0.0
103,A06,PRODUCT59,201401,30049.0
104,A06,PRODUCT60,201401,117.0
105,A06,PRODUCT62,201401,152.0
106,A07,PRODUCT1,201401,91.0
107,A07,PRODUCT12,201401,7259.0
108,A07,PRODUCT15,201401,345.0
109,A07,PRODUCT16,201401,54.0
110,A07,PRODUCT33,201401,504.0
111,A07,PRODUCT34,201401,152.0
112,A07,PRODUCT36,201401,0.0
113,A07,PRODUCT4,201401,181.0
114,A07,PRODUCT40,201401,12.0
115,A07,PRODUCT56,201401,81.0
116,A07,PRODUCT57,201401,81.0
117,A07,PRODUCT58,201401,0.0
118,A07,PRODUCT59,201401,5199.0
119,A07,PRODUCT60,201401,249.0
120,A07,PRODUCT61,201401,4.0
121,A07,PRODUCT63,201401,184.0
122,A08,PRODUCT1,201401,1436.0
123,A08,PRODUCT12,201401,21059.0
124,A08,PRODUCT14,201401,258.0
125,A08,PRODUCT15,201401,244.0
126,A08,PRODUCT16,201401,35.0
127,A08,PRODUCT33,201401,1366.0
128,A08,PRODUCT34,201401,1047.0
129,A08,PRODUCT36,201401,1.0
130,A08,PRODUCT4,201401,1467.0
131,A08,PRODUCT40,201401,103.0
132,A08,PRODUCT47,201401,6.0
133,A08,PRODUCT56,201401,88.0
134,A08,PRODUCT57,201401,9.0
135,A08,PRODUCT58,201401,0.0
136,A08,PRODUCT59,201401,35320.0
137,A08,PRODUCT60,201401,414.0
138,A08,PRODUCT61,201401,0.0
139,A08,PRODUCT63,201401,1467.0
140,A09,PRODUCT1,201401,1214.0
141,A09,PRODUCT12,201401,12273.0
142,A09,PRODUCT14,201401,7.0
143,A09,PRODUCT15,201401,390.0
144,A09,PRODUCT16,201401,295.0
145,A09,PRODUCT2,201401,0.0
146,A09,PRODUCT33,201401,617.0
147,A09,PRODUCT34,201401,3470.0
148,A09,PRODUCT4,201401,738.0
149,A09,PRODUCT40,201401,88.0
150,A09,PRODUCT47,201401,24.0
151,A09,PRODUCT56,201401,194.0
152,A09,PRODUCT57,201401,133.0
153,A09,PRODUCT58,201401,0.0
154,A09,PRODUCT59,201401,45444.0
155,A09,PRODUCT60,201401,701.0
156,A09,PRODUCT61,201401,52.0
157,A09,PRODUCT63,201401,1623.0
158,A10,PRODUCT1,201401,4221.0
159,A10,PRODUCT12,201401,52065.0
160,A10,PRODUCT14,201401,78.0
161,A10,PRODUCT15,201401,425.0
162,A10,PRODUCT16,201401,756.0
163,A10,PRODUCT2,201401,0.0
164,A10,PRODUCT33,201401,773.0
165,A10,PRODUCT34,201401,7609.0
166,A10,PRODUCT4,201401,5606.0
167,A10,PRODUCT40,201401,15.0
168,A10,PRODUCT47,201401,10.0
169,A10,PRODUCT56,201401,140.0
170,A10,PRODUCT58,201401,0.0
171,A10,PRODUCT59,201401,86437.0
172,A10,PRODUCT60,201401,478.0
173,A10,PRODUCT61,201401,0.0
174,A10,PRODUCT63,201401,10828.0
175,A11,PRODUCT1,201401,367.0
176,A11,PRODUCT12,201401,1947.0
177,A11,PRODUCT15,201401,70.0
178,A11,PRODUCT16,201401,44.0
179,A11,PRODUCT33,201401,282.0
180,A11,PRODUCT34,201401,44.0
181,A11,PRODUCT4,201401,80.0
182,A11,PRODUCT40,201401,30.0
183,A11,PRODUCT56,201401,5.0
184,A11,PRODUCT57,201401,2.0
185,A11,PRODUCT58,201401,0.0
186,A11,PRODUCT59,201401,5178.0
187,A11,PRODUCT60,201401,100.0
188,A11,PRODUCT63,201401,123.0
189,A12,PRODUCT1,201401,720.0
190,A12,PRODUCT12,201401,12370.0
191,A12,PRODUCT14,201401,31.0
192,A12,PRODUCT15,201401,133.0
193,A12,PRODUCT16,201401,15.0
194,A12,PRODUCT33,201401,578.0
195,A12,PRODUCT34,201401,1214.0
196,A12,PRODUCT4,201401,125.0
197,A12,PRODUCT40,201401,19.0
198,A12,PRODUCT47,201401,8.0
199,A12,PRODUCT56,201401,40.0
200,A12,PRODUCT57,201401,182.0
201,A12,PRODUCT58,201401,0.0
202,A12,PRODUCT59,201401,39585.0
203,A12,PRODUCT60,201401,310.0
204,A12,PRODUCT63,201401,416.0
205,A13,PRODUCT1,201401,1430.0
206,A13,PRODUCT12,201401,11832.0
207,A13,PRODUCT14,201401,57.0
208,A13,PRODUCT15,201401,0.0
209,A13,PRODUCT26,201401,0.0
210,A13,PRODUCT33,201401,87.0
211,A13,PRODUCT34,201401,1191.0
212,A13,PRODUCT38,201401,0.0
213,A13,PRODUCT4,201401,360.0
214,A13,PRODUCT40,201401,139.0
215,A13,PRODUCT41,201401,0.0
216,A13,PRODUCT42,201401,0.0
217,A13,PRODUCT47,201401,0.0
218,A13,PRODUCT5,201401,0.0
219,A13,PRODUCT51,201401,0.0
220,A13,PRODUCT52,201401,0.0
221,A13,PRODUCT56,201401,2.0
222,A13,PRODUCT58,201401,0.0
223,A13,PRODUCT59,201401,28419.0
224,A13,PRODUCT60,201401,67.0
225,A13,PRODUCT63,201401,212.0
226,A13,PRODUCT64,201401,0.0
227,A13,PRODUCT74,201401,0.0
228,A14,PRODUCT1,201401,261.0
229,A14,PRODUCT12,201401,17421.0
230,A14,PRODUCT14,201401,0.0
231,A14,PRODUCT15,201401,210.0
232,A14,PRODUCT16,201401,134.0
233,A14,PRODUCT26,201401,0.0
234,A14,PRODUCT33,201401,909.0
235,A14,PRODUCT34,201401,353.0
236,A14,PRODUCT36,201401,0.0
237,A14,PRODUCT4,201401,478.0
238,A14,PRODUCT40,201401,16.0
239,A14,PRODUCT41,201401,0.0
240,A14,PRODUCT42,201401,0.0
241,A14,PRODUCT47,201401,8.0
242,A14,PRODUCT48,201401,0.0
243,A14,PRODUCT49,201401,0.0
244,A14,PRODUCT5,201401,0.0
245,A14,PRODUCT51,201401,0.0
246,A14,PRODUCT56,201401,163.0
247,A14,PRODUCT58,201401,0.0
248,A14,PRODUCT59,201401,6798.0
249,A14,PRODUCT60,201401,885.0
250,A14,PRODUCT63,201401,394.0
251,A14,PRODUCT64,201401,0.0
252,A14,PRODUCT74,201401,0.0
253,A15,PRODUCT1,201401,2613.0
254,A15,PRODUCT12,201401,26990.0
255,A15,PRODUCT14,201401,44.0
256,A15,PRODUCT15,201401,1110.0
257,A15,PRODUCT16,201401,1726.0
258,A15,PRODUCT2,201401,18946.0
259,A15,PRODUCT33,201401,1147.0
260,A15,PRODUCT34,201401,1382.0
261,A15,PRODUCT36,201401,0.0
262,A15,PRODUCT4,201401,2944.0
263,A15,PRODUCT40,201401,79.0
264,A15,PRODUCT47,201401,2.0
265,A15,PRODUCT56,201401,44.0
266,A15,PRODUCT57,201401,13.0
267,A15,PRODUCT58,201401,163.0
268,A15,PRODUCT59,201401,45394.0
269,A15,PRODUCT6,201401,113.0
270,A15,PRODUCT60,201401,566.0
271,A15,PRODUCT63,201401,3919.0
272,A16,PRODUCT1,201401,3577.0
273,A16,PRODUCT12,201401,55343.0
274,A16,PRODUCT14,201401,51.0
275,A16,PRODUCT15,201401,17.0
276,A16,PRODUCT16,201401,8.0
277,A16,PRODUCT26,201401,114.0
278,A16,PRODUCT33,201401,5718.0
279,A16,PRODUCT34,201401,1637.0
280,A16,PRODUCT38,201401,2971.0
281,A16,PRODUCT4,201401,9681.0
282,A16,PRODUCT40,201401,413.0
283,A16,PRODUCT41,201401,538.0
284,A16,PRODUCT47,201401,61.0
285,A16,PRODUCT48,201401,89.0
286,A16,PRODUCT49,201401,15.0
287,A16,PRODUCT51,201401,1.0
288,A16,PRODUCT56,201401,1358.0
289,A16,PRODUCT58,201401,0.0
290,A16,PRODUCT59,201401,64499.0
291,A16,PRODUCT60,201401,3390.0
292,A16,PRODUCT63,201401,5668.0
293,A16,PRODUCT64,201401,223.0
294,A16,PRODUCT68,201401,2.0
295,A16,PRODUCT74,201401,8.0
296,A17,PRODUCT1,201401,32.0
297,A17,PRODUCT12,201401,3233.0
298,A17,PRODUCT14,201401,14.0
299,A17,PRODUCT15,201401,346.0
300,A17,PRODUCT16,201401,899.0
301,A17,PRODUCT33,201401,100.0
302,A17,PRODUCT34,201401,491.0
303,A17,PRODUCT4,201401,541.0
304,A17,PRODUCT47,201401,30.0
305,A17,PRODUCT56,201401,29.0
306,A17,PRODUCT57,201401,635.0
307,A17,PRODUCT58,201401,0.0
308,A17,PRODUCT59,201401,7457.0
309,A17,PRODUCT60,201401,0.0
310,A17,PRODUCT62,201401,511.0
311,A17,PRODUCT63,201401,670.0
312,A18,PRODUCT1,201401,573.0
313,A18,PRODUCT12,201401,27185.0
314,A18,PRODUCT14,201401,29.0
315,A18,PRODUCT15,201401,36.0
316,A18,PRODUCT16,201401,3141.0
317,A18,PRODUCT33,201401,917.0
318,A18,PRODUCT34,201401,2653.0
319,A18,PRODUCT36,201401,1.0
320,A18,PRODUCT4,201401,2657.0
321,A18,PRODUCT40,201401,6.0
322,A18,PRODUCT47,201401,47.0
323,A18,PRODUCT56,201401,4.0
324,A18,PRODUCT57,201401,404.0
325,A18,PRODUCT58,201401,0.0
326,A18,PRODUCT59,201401,44390.0
327,A18,PRODUCT63,201401,1457.0
328,A19,PRODUCT34,201401,977.0
329,A19,PRODUCT58,201401,0.0
330,A19,PRODUCT59,201401,28898.0
331,A20,PRODUCT34,201401,422.0
332,A20,PRODUCT58,201401,0.0
333,A20,PRODUCT59,201401,14012.0
334,A21,PRODUCT1,201401,0.0
335,A21,PRODUCT12,201401,2231.0
336,A21,PRODUCT14,201401,0.0
337,A21,PRODUCT15,201401,41.0
338,A21,PRODUCT16,201401,11.0
339,A21,PRODUCT33,201401,302.0
340,A21,PRODUCT34,201401,512.0
341,A21,PRODUCT4,201401,39.0
342,A21,PRODUCT47,201401,4.0
343,A21,PRODUCT56,201401,148.0
344,A21,PRODUCT57,201401,519.0
345,A21,PRODUCT58,201401,0.0
346,A21,PRODUCT59,201401,14833.0
347,A21,PRODUCT60,201401,53.0
348,A21,PRODUCT62,201401,633.0
349,A21,PRODUCT63,201401,26.0
350,A22,PRODUCT12,201401,9839.0
351,A22,PRODUCT33,201401,686.0
352,A22,PRODUCT34,201401,767.0
353,A22,PRODUCT56,201401,197.0
354,A22,PRODUCT57,201401,1469.0
355,A22,PRODUCT58,201401,0.0
356,A22,PRODUCT59,201401,5024.0
357,A22,PRODUCT62,201401,1999.0
358,A23,PRODUCT1,201401,2.0
359,A23,PRODUCT12,201401,11371.0
360,A23,PRODUCT14,201401,0.0
361,A23,PRODUCT15,201401,339.0
362,A23,PRODUCT16,201401,21.0
363,A23,PRODUCT33,201401,2230.0
364,A23,PRODUCT34,201401,834.0
365,A23,PRODUCT36,201401,0.0
366,A23,PRODUCT4,201401,2560.0
367,A23,PRODUCT47,201401,680.0
368,A23,PRODUCT56,201401,528.0
369,A23,PRODUCT57,201401,1653.0
370,A23,PRODUCT58,201401,0.0
371,A23,PRODUCT59,201401,22797.0
372,A23,PRODUCT60,201401,615.0
373,A23,PRODUCT62,201401,1122.0
374,A23,PRODUCT63,201401,4870.0
375,A24,PRODUCT12,201401,9225.0
376,A24,PRODUCT14,201401,10.0
377,A24,PRODUCT15,201401,1091.0
378,A24,PRODUCT16,201401,56.0
379,A24,PRODUCT17,201401,40.0
380,A24,PRODUCT33,201401,989.0
381,A24,PRODUCT34,201401,8983.0
382,A24,PRODUCT4,201401,887.0
383,A24,PRODUCT40,201401,0.0
384,A24,PRODUCT47,201401,0.0
385,A24,PRODUCT56,201401,307.0
386,A24,PRODUCT57,201401,2234.0
387,A24,PRODUCT58,201401,0.0
388,A24,PRODUCT59,201401,28918.0
389,A24,PRODUCT62,201401,2242.0
390,A24,PRODUCT63,201401,87.0
391,A25,PRODUCT1,201401,0.0
392,A25,PRODUCT12,201401,4927.0
393,A25,PRODUCT13,201401,0.0
394,A25,PRODUCT14,201401,1.0
395,A25,PRODUCT17,201401,0.0
396,A25,PRODUCT33,201401,13.0
397,A25,PRODUCT34,201401,1182.0
398,A25,PRODUCT40,201401,53.0
399,A25,PRODUCT47,201401,3.0
400,A25,PRODUCT56,201401,40.0
401,A25,PRODUCT57,201401,713.0
402,A25,PRODUCT58,201401,0.0
403,A25,PRODUCT59,201401,2391.0
404,A25,PRODUCT60,201401,58.0
405,A25,PRODUCT62,201401,286.0
406,A26,PRODUCT1,201401,2.0
407,A26,PRODUCT12,201401,11432.0
408,A26,PRODUCT14,201401,0.0
409,A26,PRODUCT15,201401,67.0
410,A26,PRODUCT16,201401,29.0
411,A26,PRODUCT17,201401,4138.0
412,A26,PRODUCT33,201401,349.0
413,A26,PRODUCT34,201401,7140.0
414,A26,PRODUCT4,201401,595.0
415,A26,PRODUCT40,201401,523.0
416,A26,PRODUCT47,201401,1.0
417,A26,PRODUCT56,201401,72.0
418,A26,PRODUCT57,201401,2658.0
419,A26,PRODUCT58,201401,0.0
420,A26,PRODUCT59,201401,29892.0
421,A26,PRODUCT60,201401,31.0
422,A26,PRODUCT61,201401,2.0
423,A26,PRODUCT62,201401,4544.0
424,A26,PRODUCT63,201401,745.0
425,A27,PRODUCT12,201401,14507.0
426,A27,PRODUCT15,201401,193.0
427,A27,PRODUCT16,201401,0.0
428,A27,PRODUCT17,201401,330.0
429,A27,PRODUCT33,201401,14.0
430,A27,PRODUCT34,201401,3843.0
431,A27,PRODUCT4,201401,11.0
432,A27,PRODUCT40,201401,697.0
433,A27,PRODUCT47,201401,0.0
434,A27,PRODUCT56,201401,3.0
435,A27,PRODUCT57,201401,363.0
436,A27,PRODUCT58,201401,0.0
437,A27,PRODUCT59,201401,148012.0
438,A27,PRODUCT60,201401,0.0
439,A27,PRODUCT62,201401,254.0
440,A27,PRODUCT63,201401,5.0
441,A28,PRODUCT1,201401,8.0
442,A28,PRODUCT12,201401,2828.0
443,A28,PRODUCT15,201401,526.0
444,A28,PRODUCT16,201401,0.0
445,A28,PRODUCT33,201401,49.0
446,A28,PRODUCT34,201401,4216.0
447,A28,PRODUCT4,201401,704.0
448,A28,PRODUCT40,201401,0.0
449,A28,PRODUCT47,201401,1.0
450,A28,PRODUCT56,201401,39.0
451,A28,PRODUCT57,201401,355.0
452,A28,PRODUCT58,201401,0.0
453,A28,PRODUCT59,201401,19808.0
454,A28,PRODUCT60,201401,17.0
455,A28,PRODUCT62,201401,444.0
456,A28,PRODUCT63,201401,537.0
457,A29,PRODUCT34,201401,1623.0
458,A29,PRODUCT58,201401,0.0
459,A29,PRODUCT59,201401,11041.0
460,A31,PRODUCT34,201401,84.0
461,A31,PRODUCT58,201401,0.0
462,A31,PRODUCT59,201401,535.0
463,A32,PRODUCT1,201401,212.0
464,A32,PRODUCT12,201401,3798.0
465,A32,PRODUCT14,201401,0.0
466,A32,PRODUCT15,201401,560.0
467,A32,PRODUCT16,201401,1087.0
468,A32,PRODUCT33,201401,180.0
469,A32,PRODUCT34,201401,262.0
470,A32,PRODUCT4,201401,275.0
471,A32,PRODUCT47,201401,41.0
472,A32,PRODUCT56,201401,401.0
473,A32,PRODUCT57,201401,1193.0
474,A32,PRODUCT58,201401,0.0
475,A32,PRODUCT59,201401,8721.0
476,A32,PRODUCT60,201401,236.0
477,A32,PRODUCT62,201401,1339.0
478,A32,PRODUCT63,201401,330.0
479,A33,PRODUCT34,201401,601.0
480,A33,PRODUCT58,201401,0.0
481,A33,PRODUCT59,201401,14473.0
482,A34,PRODUCT12,201401,0.0
483,A34,PRODUCT34,201401,1984.0
484,A34,PRODUCT58,201401,0.0
485,A34,PRODUCT59,201401,62372.0
486,A35,PRODUCT34,201401,0.0
487,A35,PRODUCT58,201401,0.0
488,A35,PRODUCT59,201401,4067.0
489,A36,PRODUCT59,201401,0.0
490,A37,PRODUCT34,201401,674.0
491,A37,PRODUCT58,201401,0.0
492,A37,PRODUCT59,201401,15617.0
493,A38,PRODUCT12,201401,0.0
494,A38,PRODUCT33,201401,0.0
495,A38,PRODUCT34,201401,929.0
496,A38,PRODUCT56,201401,0.0
497,A38,PRODUCT57,201401,0.0
498,A38,PRODUCT58,201401,0.0
499,A38,PRODUCT59,201401,12227.0
500,A38,PRODUCT60,201401,0.0
501,A39,PRODUCT1,201401,570.0
502,A39,PRODUCT10,201401,4.0
503,A39,PRODUCT12,201401,3196.0
504,A39,PRODUCT14,201401,3.0
505,A39,PRODUCT16,201401,46.0
506,A39,PRODUCT19,201401,3.0
507,A39,PRODUCT20,201401,0.0
508,A39,PRODUCT25,201401,1087.0
509,A39,PRODUCT27,201401,48.0
510,A39,PRODUCT28,201401,186.0
511,A39,PRODUCT29,201401,255.0
512,A39,PRODUCT33,201401,62.0
513,A39,PRODUCT34,201401,324.0
514,A39,PRODUCT37,201401,28.0
515,A39,PRODUCT4,201401,224.0
516,A39,PRODUCT47,201401,0.0
517,A39,PRODUCT50,201401,0.0
518,A39,PRODUCT53,201401,5.0
519,A39,PRODUCT56,201401,19.0
520,A39,PRODUCT58,201401,0.0
521,A39,PRODUCT59,201401,12147.0
522,A39,PRODUCT60,201401,54.0
523,A39,PRODUCT61,201401,0.0
524,A39,PRODUCT63,201401,978.0
525,A39,PRODUCT66,201401,59.0
526,A39,PRODUCT67,201401,0.0
527,A39,PRODUCT7,201401,17.0
528,A39,PRODUCT72,201401,21.0
529,A39,PRODUCT75,201401,780.0
530,A39,PRODUCT76,201401,184.0
531,A39,PRODUCT8,201401,1.0
532,A40,PRODUCT1,201401,5313.0
533,A40,PRODUCT12,201401,81451.0
534,A40,PRODUCT15,201401,1570.0
535,A40,PRODUCT16,201401,889.0
536,A40,PRODUCT33,201401,5451.0
537,A40,PRODUCT34,201401,8182.0
538,A40,PRODUCT4,201401,1907.0
539,A40,PRODUCT40,201401,26.0
540,A40,PRODUCT47,201401,0.0
541,A40,PRODUCT56,201401,111.0
542,A40,PRODUCT57,201401,20.0
543,A40,PRODUCT58,201401,0.0
544,A40,PRODUCT59,201401,93855.0
545,A40,PRODUCT60,201401,3069.0
546,A40,PRODUCT63,201401,898.0
547,A41,PRODUCT12,201401,156888.0
548,A41,PRODUCT34,201401,112716.0
549,A41,PRODUCT58,201401,0.0
550,A41,PRODUCT59,201401,578381.0
551,A42,PRODUCT34,201401,10.0
552,A42,PRODUCT58,201401,0.0
553,A42,PRODUCT59,201401,1347.0
554,A43,PRODUCT1,201401,125.0
555,A43,PRODUCT12,201401,1429.0
556,A43,PRODUCT14,201401,0.0
557,A43,PRODUCT15,201401,33.0
558,A43,PRODUCT16,201401,23.0
559,A43,PRODUCT33,201401,104.0
560,A43,PRODUCT34,201401,159.0
561,A43,PRODUCT4,201401,92.0
562,A43,PRODUCT47,201401,0.0
563,A43,PRODUCT56,201401,7.0
564,A43,PRODUCT57,201401,0.0
565,A43,PRODUCT58,201401,0.0
566,A43,PRODUCT59,201401,2552.0
567,A43,PRODUCT60,201401,142.0
568,A43,PRODUCT63,201401,58.0
569,A44,PRODUCT1,201401,501.0
570,A44,PRODUCT12,201401,8196.0
571,A44,PRODUCT33,201401,1869.0
572,A44,PRODUCT34,201401,2225.0
573,A44,PRODUCT47,201401,0.0
574,A44,PRODUCT56,201401,26.0
575,A44,PRODUCT57,201401,246.0
576,A44,PRODUCT58,201401,0.0
577,A44,PRODUCT59,201401,28703.0
578,A44,PRODUCT60,201401,908.0
579,A45,PRODUCT1,201401,453.0
580,A45,PRODUCT12,201401,11746.0
581,A45,PRODUCT33,201401,1575.0
582,A45,PRODUCT34,201401,915.0
583,A45,PRODUCT40,201401,0.0
584,A45,PRODUCT47,201401,1.0
585,A45,PRODUCT56,201401,50.0
586,A45,PRODUCT57,201401,72.0
587,A45,PRODUCT58,201401,0.0
588,A45,PRODUCT59,201401,16553.0
589,A45,PRODUCT60,201401,1376.0
590,A46,PRODUCT34,201401,0.0
591,A46,PRODUCT58,201401,0.0
592,A46,PRODUCT59,201401,0.0
593,A47,PRODUCT2,201401,0.0
594,A47,PRODUCT34,201401,4065.0
595,A47,PRODUCT58,201401,0.0
596,A47,PRODUCT59,201401,77407.0
597,A48,PRODUCT1,201401,8747.0
598,A48,PRODUCT12,201401,10350.0
599,A48,PRODUCT13,201401,80.0
600,A48,PRODUCT25,201401,0.0
601,A48,PRODUCT3,201401,0.0
602,A48,PRODUCT33,201401,2227.0
603,A48,PRODUCT35,201401,0.0
604,A48,PRODUCT40,201401,300.0
605,A48,PRODUCT47,201401,1175.0
606,A48,PRODUCT56,201401,2867.0
607,A48,PRODUCT57,201401,1986.0
608,A48,PRODUCT60,201401,42.0
609,A48,PRODUCT61,201401,2.0
610,A48,PRODUCT62,201401,3561.0
611,A48,PRODUCT72,201401,0.0
612,A48,PRODUCT73,201401,2832.0
613,A50,PRODUCT1,201401,3.0
614,A50,PRODUCT12,201401,1834.0
615,A50,PRODUCT17,201401,0.0
616,A50,PRODUCT33,201401,522.0
617,A50,PRODUCT34,201401,247.0
618,A50,PRODUCT40,201401,6.0
619,A50,PRODUCT47,201401,1.0
620,A50,PRODUCT56,201401,12.0
621,A50,PRODUCT57,201401,855.0
622,A50,PRODUCT58,201401,0.0
623,A50,PRODUCT59,201401,5945.0
624,A50,PRODUCT60,201401,6.0
625,A51,PRODUCT1,201401,180.0
626,A51,PRODUCT12,201401,7270.0
627,A51,PRODUCT14,201401,0.0
628,A51,PRODUCT15,201401,117.0
629,A51,PRODUCT16,201401,113.0
630,A51,PRODUCT33,201401,60.0
631,A51,PRODUCT34,201401,162.0
632,A51,PRODUCT4,201401,129.0
633,A51,PRODUCT40,201401,8.0
634,A51,PRODUCT47,201401,0.0
635,A51,PRODUCT56,201401,7.0
636,A51,PRODUCT58,201401,0.0
637,A51,PRODUCT59,201401,4698.0
638,A51,PRODUCT60,201401,94.0
639,A51,PRODUCT63,201401,113.0
640,A52,PRODUCT1,201401,557.0
641,A52,PRODUCT12,201401,6849.0
642,A52,PRODUCT14,201401,0.0
643,A52,PRODUCT15,201401,366.0
644,A52,PRODUCT33,201401,1573.0
645,A52,PRODUCT34,201401,2128.0
646,A52,PRODUCT36,201401,0.0
647,A52,PRODUCT4,201401,806.0
648,A52,PRODUCT47,201401,10.0
649,A52,PRODUCT56,201401,58.0
650,A52,PRODUCT57,201401,783.0
651,A52,PRODUCT58,201401,0.0
652,A52,PRODUCT59,201401,35631.0
653,A52,PRODUCT60,201401,70.0
654,A52,PRODUCT63,201401,274.0
655,A53,PRODUCT34,201401,46.0
656,A53,PRODUCT58,201401,0.0
657,A53,PRODUCT59,201401,2222.0
658,A54,PRODUCT34,201401,499.0
659,A54,PRODUCT58,201401,0.0
660,A54,PRODUCT59,201401,1912.0
661,A55,PRODUCT34,201401,11.0
662,A55,PRODUCT58,201401,0.0
663,A55,PRODUCT59,201401,508.0
664,A56,PRODUCT1,201401,0.0
665,A56,PRODUCT12,201401,4769.0
666,A56,PRODUCT14,201401,3.0
667,A56,PRODUCT15,201401,518.0
668,A56,PRODUCT16,201401,827.0
669,A56,PRODUCT2,201401,0.0
670,A56,PRODUCT33,201401,54.0
671,A56,PRODUCT34,201401,36.0
672,A56,PRODUCT4,201401,110.0
673,A56,PRODUCT40,201401,205.0
674,A56,PRODUCT47,201401,6.0
675,A56,PRODUCT56,201401,63.0
676,A56,PRODUCT57,201401,1860.0
677,A56,PRODUCT58,201401,0.0
678,A56,PRODUCT59,201401,3018.0
679,A56,PRODUCT60,201401,8.0
680,A56,PRODUCT62,201401,1399.0
681,A56,PRODUCT63,201401,1793.0
682,A57,PRODUCT1,201401,120.0
683,A57,PRODUCT12,201401,2179.0
684,A57,PRODUCT15,201401,64.0
685,A57,PRODUCT16,201401,58.0
686,A57,PRODUCT33,201401,48.0
687,A57,PRODUCT34,201401,87.0
